Match_ID,Match_Date,Pitch_Type,Phase,Over,Ball,Bowler,Batter_Avg,Batter_SR,Runs_Conceded,Is_Wicket,Is_Death,Is_Dot,Is_Pressure_Ball,Next_Is_Wicket,Next_Over,Next_Ball,Valid_Next,Bowler_B,Pitch_Batting,Pitch_Bowling,Pitch_Neutral,Batter_Avg_z
15313,14-Oct-22,Batting,Powerplay,3,1,Bowler A,35.15,122.55,0,0,0,1,0,0,3.0,2.0,1,0,True,False,False,0.3728760449409737
15313,14-Oct-22,Batting,Powerplay,3,2,Bowler A,9.95,120.05,0,0,0,1,0,0,3.0,3.0,1,0,True,False,False,-2.2017510150660318
15313,14-Oct-22,Batting,Powerplay,3,3,Bowler A,23.98,126.05,0,0,0,1,0,0,3.0,4.0,1,0,True,False,False,-0.7683376161811789
15313,14-Oct-22,Batting,Powerplay,3,4,Bowler A,18.67,98.26,4,0,0,0,0,0,3.0,5.0,1,0,True,False,False,-1.3108483181112263
15313,14-Oct-22,Batting,Powerplay,3,5,Bowler A,30.03,124.42,1,0,0,0,0,0,3.0,6.0,1,0,True,False,False,-0.15022278629854457
15313,14-Oct-22,Batting,Death,17,1,Bowler A,11.62,122.67,0,0,1,1,1,0,17.0,2.0,1,0,True,False,False,-2.0311308884703294
15313,14-Oct-22,Batting,Death,17,2,Bowler A,33.03,168.98,1,0,1,0,0,0,17.0,3.0,1,0,True,False,False,0.15628043513086085
15313,14-Oct-22,Batting,Death,17,3,Bowler A,36.87,128.9,1,0,1,0,0,0,17.0,4.0,1,0,True,False,False,0.5486045585604994
15313,14-Oct-22,Batting,Death,17,4,Bowler A,41.54,167.34,2,0,1,0,0,0,17.0,5.0,1,0,True,False,False,1.0257279065856073
15313,14-Oct-22,Batting,Death,17,5,Bowler A,45.83,138.67,0,0,1,1,1,0,17.0,6.0,1,0,True,False,False,1.464027513229657
15313,14-Oct-22,Batting,Death,18,1,Bowler A,41.36,139.79,6,0,1,0,0,0,18.0,2.0,1,0,True,False,False,1.0073377132998431
15313,14-Oct-22,Batting,Death,18,2,Bowler A,24.21,132.1,0,0,1,1,1,0,18.0,3.0,1,0,True,False,False,-0.7448390358715911
15313,14-Oct-22,Batting,Death,18,3,Bowler A,33.42,149.48,4,0,1,0,0,0,18.0,4.0,1,0,True,False,False,0.1961258539166836
15313,14-Oct-22,Batting,Death,18,4,Bowler A,28.09,170.9,0,0,1,1,1,0,18.0,5.0,1,0,True,False,False,-0.34842820282289355
15313,14-Oct-22,Batting,Death,18,5,Bowler A,25.29,178.25,1,0,1,0,0,0,18.0,6.0,1,0,True,False,False,-0.6344978761570053
15812,01-Jan-23,Batting,Powerplay,2,1,Bowler A,18.49,145.81,0,0,0,1,0,0,2.0,2.0,1,0,True,False,False,-1.329238511396991
15812,01-Jan-23,Batting,Powerplay,2,2,Bowler A,26.69,154.3,0,0,0,1,0,0,2.0,3.0,1,0,True,False,False,-0.49146303948994924
15812,01-Jan-23,Batting,Powerplay,2,3,Bowler A,24.43,131.7,0,0,0,1,0,1,2.0,4.0,1,0,True,False,False,-0.7223621329667681
15812,01-Jan-23,Batting,Powerplay,2,4,Bowler A,18.61,128.43,0,1,0,1,0,0,2.0,5.0,1,0,True,False,False,-1.3169783825398147
15812,01-Jan-23,Batting,Powerplay,2,5,Bowler A,24.89,125.42,0,0,0,1,0,0,2.0,6.0,1,0,True,False,False,-0.6753649723475925
15812,01-Jan-23,Batting,Powerplay,4,1,Bowler A,38.49,126.64,4,0,0,0,0,0,4.0,2.0,1,0,True,False,False,0.7141162981323788
15812,01-Jan-23,Batting,Powerplay,4,2,Bowler A,28.64,117.11,6,0,0,0,0,0,4.0,3.0,1,0,True,False,False,-0.2922359455608358
15812,01-Jan-23,Batting,Powerplay,4,3,Bowler A,37.12,124.19,0,0,0,1,0,0,4.0,4.0,1,0,True,False,False,0.5741464936796165
15812,01-Jan-23,Batting,Powerplay,4,4,Bowler A,29.34,136.26,0,0,0,1,0,0,4.0,5.0,1,0,True,False,False,-0.22071852722730795
15812,01-Jan-23,Batting,Powerplay,4,5,Bowler A,27.09,133.32,0,0,0,1,0,0,4.0,6.0,1,0,True,False,False,-0.450595943299362
15812,01-Jan-23,Batting,Death,17,1,Bowler A,41.49,166.22,0,0,1,1,1,0,17.0,2.0,1,0,True,False,False,1.0206195195617842
15812,01-Jan-23,Batting,Death,17,2,Bowler A,20.0,134.42,0,0,1,1,1,0,17.0,3.0,1,0,True,False,False,-1.1749652232775234
15812,01-Jan-23,Batting,Death,17,3,Bowler A,47.12,140.14,1,0,1,0,0,0,17.0,4.0,1,0,True,False,False,1.5958238984443012
15812,01-Jan-23,Batting,Death,17,4,Bowler A,33.0,154.64,6,0,1,0,0,0,17.0,5.0,1,0,True,False,False,0.15321540291656668
15812,01-Jan-23,Batting,Death,17,5,Bowler A,28.24,128.11,3,0,1,0,0,0,17.0,6.0,1,0,True,False,False,-0.3331030417514234
15812,01-Jan-23,Batting,Death,18,1,Bowler A,26.59,165.0,0,0,1,1,1,0,18.0,2.0,1,0,True,False,False,-0.5016798135375963
15812,01-Jan-23,Batting,Death,18,2,Bowler A,32.57,112.2,0,0,1,1,1,0,18.0,3.0,1,0,True,False,False,0.10928327451168526
15812,01-Jan-23,Batting,Death,18,3,Bowler A,23.42,116.37,0,0,1,1,1,0,18.0,4.0,1,0,True,False,False,-0.8255515508480011
15812,01-Jan-23,Batting,Death,18,4,Bowler A,44.58,154.15,0,0,1,1,1,0,18.0,5.0,1,0,True,False,False,1.3363178376340714
15812,01-Jan-23,Batting,Death,18,5,Bowler A,51.84,170.0,1,0,1,0,0,0,18.0,6.0,1,0,True,False,False,2.078055633493233
16473,05-Dec-22,Neutral,Powerplay,2,1,Bowler B,29.98,143.3,0,1,0,1,0,1,2.0,2.0,1,0,False,False,True,-0.15533117332236807
16473,05-Dec-22,Neutral,Powerplay,2,2,Bowler B,34.18,123.5,0,1,0,1,0,0,2.0,3.0,1,0,False,False,True,0.27377333667879944
16473,05-Dec-22,Neutral,Powerplay,2,3,Bowler B,37.71,137.99,3,0,0,0,0,0,2.0,4.0,1,0,False,False,True,0.6344254605607332
16473,05-Dec-22,Neutral,Powerplay,2,4,Bowler B,35.74,101.72,4,0,0,0,0,0,2.0,5.0,1,0,False,False,True,0.4331550118220905
16473,05-Dec-22,Neutral,Powerplay,2,5,Bowler B,20.8,123.8,0,0,0,1,0,0,2.0,6.0,1,0,False,False,True,-1.0932310308963487
16473,05-Dec-22,Neutral,Powerplay,5,1,Bowler B,16.05,132.71,0,0,0,1,0,0,5.0,2.0,1,0,False,False,True,-1.5785277981595738
16473,05-Dec-22,Neutral,Powerplay,5,2,Bowler B,28.12,105.97,0,0,0,1,0,0,5.0,3.0,1,0,False,False,True,-0.34536317060859933
16473,05-Dec-22,Neutral,Powerplay,5,3,Bowler B,27.58,139.8,0,0,0,1,0,0,5.0,4.0,1,0,False,False,True,-0.4005337504658926
16473,05-Dec-22,Neutral,Powerplay,5,4,Bowler B,20.85,147.96,2,0,0,0,0,0,5.0,5.0,1,0,False,False,True,-1.088122643872525
16473,05-Dec-22,Neutral,Powerplay,5,5,Bowler B,32.29,104.93,3,0,0,0,0,0,5.0,6.0,1,0,False,False,True,0.08067630717827397
16473,05-Dec-22,Neutral,Death,18,1,Bowler B,19.74,199.42,0,1,1,1,1,0,18.0,2.0,1,0,False,False,True,-1.2015288358014053
16473,05-Dec-22,Neutral,Death,18,2,Bowler B,54.54,163.81,2,0,1,0,0,0,18.0,3.0,1,0,False,False,True,2.3539085327796974
16473,05-Dec-22,Neutral,Death,18,3,Bowler B,48.68,115.84,0,0,1,1,1,0,18.0,4.0,1,0,False,False,True,1.7552055735875922
16473,05-Dec-22,Neutral,Death,18,4,Bowler B,27.21,137.45,0,0,1,1,1,0,18.0,5.0,1,0,False,False,True,-0.43833581444218567
16473,05-Dec-22,Neutral,Death,18,5,Bowler B,58.88,178.87,2,0,1,0,0,0,18.0,6.0,1,0,False,False,True,2.797316526447571
16473,05-Dec-22,Neutral,Death,19,1,Bowler B,50.72,152.18,0,0,1,1,1,0,19.0,2.0,1,0,False,False,True,1.9636277641595878
16473,05-Dec-22,Neutral,Death,19,2,Bowler B,43.1,165.73,0,0,1,1,1,0,19.0,3.0,1,0,False,False,True,1.1851095817288984
16473,05-Dec-22,Neutral,Death,19,3,Bowler B,39.96,140.56,6,0,1,0,0,0,19.0,4.0,1,0,False,False,True,0.8643028766327873
16473,05-Dec-22,Neutral,Death,19,4,Bowler B,28.89,142.23,1,0,1,0,0,0,19.0,5.0,1,0,False,False,True,-0.2666940104417187
16473,05-Dec-22,Neutral,Death,19,5,Bowler B,51.45,134.67,6,0,1,0,0,0,19.0,6.0,1,0,False,False,True,2.0382102147074104
16523,20-Oct-23,Bowling,Powerplay,4,1,Bowler A,24.61,109.52,2,0,0,0,0,0,4.0,2.0,1,0,False,True,False,-0.7039719396810038
16523,20-Oct-23,Bowling,Powerplay,4,2,Bowler A,23.32,111.39,0,0,0,1,0,0,4.0,3.0,1,0,False,True,False,-0.8357683248956481
16523,20-Oct-23,Bowling,Powerplay,4,3,Bowler A,22.96,140.98,0,0,0,1,0,0,4.0,4.0,1,0,False,True,False,-0.8725487114671767
16523,20-Oct-23,Bowling,Powerplay,4,4,Bowler A,18.9,116.61,1,0,0,0,0,0,4.0,5.0,1,0,False,True,False,-1.287349737801639
16523,20-Oct-23,Bowling,Powerplay,4,5,Bowler A,31.96,135.75,3,0,0,0,0,0,4.0,6.0,1,0,False,True,False,0.04696095282103955
16523,20-Oct-23,Bowling,Powerplay,6,1,Bowler A,37.28,144.6,1,0,0,0,0,0,6.0,2.0,1,0,False,True,False,0.5904933321558519
16523,20-Oct-23,Bowling,Powerplay,6,2,Bowler A,30.1,120.85,0,0,0,1,0,0,6.0,3.0,1,0,False,True,False,-0.14307104446519175
16523,20-Oct-23,Bowling,Powerplay,6,3,Bowler A,40.07,139.08,0,0,0,1,0,0,6.0,4.0,1,0,False,True,False,0.8755413280851988
16523,20-Oct-23,Bowling,Powerplay,6,4,Bowler A,26.89,148.08,0,0,0,1,0,0,6.0,5.0,1,0,False,True,False,-0.4710294913946556
16523,20-Oct-23,Bowling,Powerplay,6,5,Bowler A,37.65,107.09,1,0,0,0,0,0,6.0,6.0,1,0,False,True,False,0.6282953961321449
16523,20-Oct-23,Bowling,Death,16,1,Bowler A,36.7,169.11,1,0,1,0,0,0,16.0,2.0,1,0,False,True,False,0.5312360426795003
16523,20-Oct-23,Bowling,Death,16,2,Bowler A,28.46,150.55,0,0,1,1,1,0,16.0,3.0,1,0,False,True,False,-0.31062613884660006
16523,20-Oct-23,Bowling,Death,16,3,Bowler A,15.34,148.34,0,0,1,1,1,0,16.0,4.0,1,0,False,True,False,-1.6510668938978665
16523,20-Oct-23,Bowling,Death,16,4,Bowler A,14.64,150.95,0,0,1,1,1,0,16.0,5.0,1,0,False,True,False,-1.7225843122313944
16523,20-Oct-23,Bowling,Death,16,5,Bowler A,24.0,147.84,6,0,1,0,0,0,16.0,6.0,1,0,False,True,False,-0.7662942613716496
16523,20-Oct-23,Bowling,Death,18,1,Bowler A,17.79,131.68,2,0,1,0,0,0,18.0,2.0,1,0,False,True,False,-1.4007559297305188
16523,20-Oct-23,Bowling,Death,18,2,Bowler A,27.37,170.73,3,0,1,0,0,0,18.0,3.0,1,0,False,True,False,-0.4219889759659507
16523,20-Oct-23,Bowling,Death,18,3,Bowler A,30.34,114.24,2,0,1,0,0,0,18.0,4.0,1,0,False,True,False,-0.11855078675083947
16523,20-Oct-23,Bowling,Death,18,4,Bowler A,41.81,126.93,1,0,1,0,0,0,18.0,5.0,1,0,False,True,False,1.0533131965142541
16523,20-Oct-23,Bowling,Death,18,5,Bowler A,39.22,181.14,0,0,1,1,1,0,18.0,6.0,1,0,False,True,False,0.7886987486802004
16846,21-Feb-23,Batting,Powerplay,3,1,Bowler B,28.78,143.69,1,0,0,0,0,0,3.0,2.0,1,0,True,False,False,-0.2779324618941301
16846,21-Feb-23,Batting,Powerplay,3,2,Bowler B,19.72,143.53,0,0,0,1,0,0,3.0,3.0,1,0,True,False,False,-1.2035721906109347
16846,21-Feb-23,Batting,Powerplay,3,3,Bowler B,22.41,134.61,1,0,0,0,0,0,3.0,4.0,1,0,True,False,False,-0.9287409687292344
16846,21-Feb-23,Batting,Powerplay,3,4,Bowler B,8.86,127.81,0,0,0,1,0,0,3.0,5.0,1,0,True,False,False,-2.3131138521853822
16846,21-Feb-23,Batting,Powerplay,3,5,Bowler B,17.1,111.8,1,0,0,0,0,0,3.0,6.0,1,0,True,False,False,-1.4712516706592818
16846,21-Feb-23,Batting,Powerplay,5,1,Bowler B,21.5,113.82,4,0,0,0,0,1,5.0,2.0,1,0,True,False,False,-1.0217136125628208
16846,21-Feb-23,Batting,Powerplay,5,2,Bowler B,36.32,117.22,0,1,0,1,0,0,5.0,3.0,1,0,True,False,False,0.492412301298442
16846,21-Feb-23,Batting,Powerplay,5,3,Bowler B,17.05,119.6,0,0,0,1,0,0,5.0,4.0,1,0,True,False,False,-1.4763600576831053
16846,21-Feb-23,Batting,Powerplay,5,4,Bowler B,35.99,133.56,4,0,0,0,0,0,5.0,5.0,1,0,True,False,False,0.4586969469412076
16846,21-Feb-23,Batting,Powerplay,5,5,Bowler B,36.04,153.96,0,0,0,1,0,0,5.0,6.0,1,0,True,False,False,0.4638053339650307
16846,21-Feb-23,Batting,Death,17,1,Bowler B,29.47,153.04,6,0,1,0,0,0,17.0,2.0,1,0,True,False,False,-0.20743672096536714
16846,21-Feb-23,Batting,Death,17,2,Bowler B,54.15,146.47,0,0,1,1,1,0,17.0,3.0,1,0,True,False,False,2.3140631139938748
16846,21-Feb-23,Batting,Death,17,3,Bowler B,16.22,156.47,1,0,1,0,0,0,17.0,4.0,1,0,True,False,False,-1.5611592822785743
16846,21-Feb-23,Batting,Death,17,4,Bowler B,22.87,89.8,6,0,1,0,0,1,17.0,5.0,1,0,True,False,False,-0.8817438081100588
16846,21-Feb-23,Batting,Death,17,5,Bowler B,14.23,134.33,0,1,1,1,1,0,17.0,6.0,1,0,True,False,False,-1.7644730858267463
16846,21-Feb-23,Batting,Death,20,1,Bowler B,41.79,117.94,2,0,1,0,0,0,20.0,2.0,1,0,True,False,False,1.0512698417047244
16846,21-Feb-23,Batting,Death,20,2,Bowler B,52.05,158.7,1,0,1,0,0,0,20.0,3.0,1,0,True,False,False,2.0995108589932907
16846,21-Feb-23,Batting,Death,20,3,Bowler B,43.57,141.21,0,0,1,1,1,0,20.0,4.0,1,0,True,False,False,1.2331284197528385
16846,21-Feb-23,Batting,Death,20,4,Bowler B,35.94,120.54,6,0,1,0,0,0,20.0,5.0,1,0,True,False,False,0.4535885599173837
16846,21-Feb-23,Batting,Death,20,5,Bowler B,32.97,147.67,4,0,1,0,0,0,20.0,6.0,1,0,True,False,False,0.1501503707022725
16910,02-Feb-23,Neutral,Powerplay,1,1,Bowler A,28.7,125.51,0,0,0,1,0,0,1.0,2.0,1,0,False,False,True,-0.28610588113224783
16910,02-Feb-23,Neutral,Powerplay,1,2,Bowler A,35.23,130.29,0,0,0,1,0,0,1.0,3.0,1,0,False,False,True,0.381049464179091
16910,02-Feb-23,Neutral,Powerplay,1,3,Bowler A,39.82,122.23,0,0,0,1,0,0,1.0,4.0,1,0,False,False,True,0.8499993929660816
16910,02-Feb-23,Neutral,Powerplay,1,4,Bowler A,26.3,123.6,0,0,0,1,0,0,1.0,5.0,1,0,False,False,True,-0.531308458275772
16910,02-Feb-23,Neutral,Powerplay,1,5,Bowler A,35.32,134.93,4,0,0,0,0,0,1.0,6.0,1,0,False,False,True,0.39024456082197356
16910,02-Feb-23,Neutral,Powerplay,2,1,Bowler A,22.38,125.09,0,0,0,1,0,0,2.0,2.0,1,0,False,False,True,-0.9318060009435286
16910,02-Feb-23,Neutral,Powerplay,2,2,Bowler A,38.19,125.62,4,0,0,0,0,0,2.0,3.0,1,0,False,False,True,0.6834659759894378
16910,02-Feb-23,Neutral,Powerplay,2,3,Bowler A,28.04,126.48,0,0,0,1,0,0,2.0,4.0,1,0,False,False,True,-0.35353658984671704
16910,02-Feb-23,Neutral,Powerplay,2,4,Bowler A,24.84,125.66,0,0,0,1,0,0,2.0,5.0,1,0,False,False,True,-0.6804733593714161
16910,02-Feb-23,Neutral,Powerplay,2,5,Bowler A,26.71,136.06,1,0,0,0,0,1,2.0,6.0,1,0,False,False,True,-0.4894196846804199
16910,02-Feb-23,Neutral,Death,19,1,Bowler A,34.81,116.53,0,0,1,1,1,0,19.0,2.0,1,0,False,False,True,0.3381390131789748
16910,02-Feb-23,Neutral,Death,19,2,Bowler A,25.09,138.67,0,0,1,1,1,0,19.0,3.0,1,0,False,False,True,-0.6549314242522989
16910,02-Feb-23,Neutral,Death,19,3,Bowler A,39.78,144.82,0,0,1,1,1,0,19.0,4.0,1,0,False,False,True,0.845912683347023
16910,02-Feb-23,Neutral,Death,19,4,Bowler A,34.65,126.63,0,1,1,1,1,0,19.0,5.0,1,0,False,False,True,0.3217921747027395
16910,02-Feb-23,Neutral,Death,19,5,Bowler A,42.67,127.0,2,0,1,0,0,0,19.0,6.0,1,0,False,False,True,1.1411774533240169
17239,05-Jul-23,Neutral,Powerplay,2,1,Bowler A,28.92,153.27,4,0,0,0,0,0,2.0,2.0,1,0,False,False,True,-0.2636289782274245
17239,05-Jul-23,Neutral,Powerplay,2,2,Bowler A,44.49,156.33,4,0,0,0,0,0,2.0,3.0,1,0,False,False,True,1.3271227409911897
17239,05-Jul-23,Neutral,Powerplay,2,3,Bowler A,19.84,125.96,0,0,0,1,0,0,2.0,4.0,1,0,False,False,True,-1.1913120617537585
17239,05-Jul-23,Neutral,Powerplay,2,4,Bowler A,33.16,150.53,2,0,0,0,0,0,2.0,5.0,1,0,False,False,True,0.16956224139280127
17239,05-Jul-23,Neutral,Powerplay,2,5,Bowler A,24.53,124.87,0,0,0,1,0,0,2.0,6.0,1,0,False,False,True,-0.7121453589191211
17239,05-Jul-23,Neutral,Powerplay,6,1,Bowler A,35.09,127.94,0,0,0,1,0,0,6.0,2.0,1,0,False,False,True,0.3667459805123861
17239,05-Jul-23,Neutral,Powerplay,6,2,Bowler A,40.02,131.11,0,0,0,1,0,0,6.0,3.0,1,0,False,False,True,0.8704329410613756
17239,05-Jul-23,Neutral,Powerplay,6,3,Bowler A,35.85,134.96,6,0,0,0,0,0,6.0,4.0,1,0,False,False,True,0.44439346327450197
17239,05-Jul-23,Neutral,Powerplay,6,4,Bowler A,14.37,129.17,1,0,0,0,0,0,6.0,5.0,1,0,False,False,True,-1.7501696021600412
17239,05-Jul-23,Neutral,Powerplay,6,5,Bowler A,27.95,136.05,0,0,0,1,0,0,6.0,6.0,1,0,False,False,True,-0.3627316864895992
17239,05-Jul-23,Neutral,Death,16,1,Bowler A,38.67,131.2,0,0,1,1,1,0,16.0,2.0,1,0,False,False,True,0.7325064914181431
17239,05-Jul-23,Neutral,Death,16,2,Bowler A,42.47,144.19,1,0,1,0,0,0,16.0,3.0,1,0,False,False,True,1.120743905228723
17239,05-Jul-23,Neutral,Death,16,3,Bowler A,25.14,160.08,0,0,1,1,1,0,16.0,4.0,1,0,False,False,True,-0.6498230372284755
17239,05-Jul-23,Neutral,Death,16,4,Bowler A,26.85,138.82,0,0,1,1,1,0,16.0,5.0,1,0,False,False,True,-0.47511620101371427
17239,05-Jul-23,Neutral,Death,16,5,Bowler A,33.93,129.3,0,0,1,1,1,0,16.0,6.0,1,0,False,False,True,0.24823140155968232
17239,05-Jul-23,Neutral,Death,18,1,Bowler A,28.0,154.28,4,0,1,0,0,0,18.0,2.0,1,0,False,False,True,-0.35762329946577565
17239,05-Jul-23,Neutral,Death,18,2,Bowler A,43.51,137.59,2,0,1,0,0,0,18.0,3.0,1,0,False,False,True,1.22699835532425
17239,05-Jul-23,Neutral,Death,18,3,Bowler A,29.69,138.48,1,0,1,0,0,0,18.0,4.0,1,0,False,False,True,-0.18495981806054382
17239,05-Jul-23,Neutral,Death,18,4,Bowler A,58.74,143.79,1,0,1,0,0,0,18.0,5.0,1,0,False,False,True,2.783013042780865
17239,05-Jul-23,Neutral,Death,18,5,Bowler A,51.45,145.02,0,0,1,1,1,0,18.0,6.0,1,0,False,False,True,2.0382102147074104
17491,11-Jul-22,Bowling,Powerplay,1,1,Bowler A,36.97,149.66,0,0,0,1,0,0,1.0,2.0,1,0,False,True,False,0.5588213326081464
17491,11-Jul-22,Bowling,Powerplay,1,2,Bowler A,33.2,128.51,0,0,0,1,0,0,1.0,3.0,1,0,False,True,False,0.17364895101186065
17491,11-Jul-22,Bowling,Powerplay,1,3,Bowler A,18.18,154.9,0,0,0,1,0,0,1.0,4.0,1,0,False,True,False,-1.3609105109446962
17491,11-Jul-22,Bowling,Powerplay,1,4,Bowler A,27.64,133.65,4,0,0,0,0,0,1.0,5.0,1,0,False,True,False,-0.39440368603730425
17491,11-Jul-22,Bowling,Powerplay,1,5,Bowler A,22.31,119.96,0,0,0,1,0,0,1.0,6.0,1,0,False,True,False,-0.9389577427768814
17491,11-Jul-22,Bowling,Powerplay,6,1,Bowler A,13.52,144.48,1,0,0,0,0,0,6.0,2.0,1,0,False,True,False,-1.837012181565039
17491,11-Jul-22,Bowling,Powerplay,6,2,Bowler A,23.53,135.66,2,0,0,0,0,0,6.0,3.0,1,0,False,True,False,-0.8143130993955896
17491,11-Jul-22,Bowling,Powerplay,6,3,Bowler A,26.95,99.47,2,0,0,0,0,0,6.0,4.0,1,0,False,True,False,-0.4648994269660676
17491,11-Jul-22,Bowling,Powerplay,6,4,Bowler A,23.56,158.22,0,0,0,1,0,0,6.0,5.0,1,0,False,True,False,-0.8112480671812958
17491,11-Jul-22,Bowling,Powerplay,6,5,Bowler A,18.16,127.33,2,0,0,0,0,0,6.0,6.0,1,0,False,True,False,-1.3629538657542253
17491,11-Jul-22,Bowling,Death,18,1,Bowler A,37.7,145.4,2,0,1,0,0,0,18.0,2.0,1,0,False,True,False,0.6334037831559688
17491,11-Jul-22,Bowling,Death,18,2,Bowler A,40.7,158.95,2,0,1,0,0,0,18.0,3.0,1,0,False,True,False,0.9399070045853741
17491,11-Jul-22,Bowling,Death,18,3,Bowler A,25.56,156.46,0,0,1,1,1,0,18.0,4.0,1,0,False,True,False,-0.6069125862283589
17491,11-Jul-22,Bowling,Death,18,4,Bowler A,36.97,164.18,2,0,1,0,0,0,18.0,5.0,1,0,False,True,False,0.5588213326081464
17491,11-Jul-22,Bowling,Death,18,5,Bowler A,24.69,149.0,0,0,1,1,1,0,18.0,6.0,1,0,False,True,False,-0.6957985204428861
17491,11-Jul-22,Bowling,Death,19,1,Bowler A,27.59,149.71,1,0,1,0,0,0,19.0,2.0,1,0,False,True,False,-0.39951207306112774
17491,11-Jul-22,Bowling,Death,19,2,Bowler A,43.41,136.95,0,0,1,1,1,0,19.0,3.0,1,0,False,True,False,1.2167815812766032
17491,11-Jul-22,Bowling,Death,19,3,Bowler A,32.23,149.49,0,0,1,1,1,0,19.0,4.0,1,0,False,True,False,0.07454624274968563
17491,11-Jul-22,Bowling,Death,19,4,Bowler A,30.48,101.52,1,0,1,0,0,0,19.0,5.0,1,0,False,True,False,-0.10424730308413382
17491,11-Jul-22,Bowling,Death,19,5,Bowler A,45.24,128.13,4,0,1,0,0,0,19.0,6.0,1,0,False,True,False,1.4037485463485408
18611,15-Jul-23,Bowling,Powerplay,3,1,Bowler B,24.49,145.6,0,0,0,1,0,0,3.0,2.0,1,0,False,True,False,-0.7162320685381801
18611,15-Jul-23,Bowling,Powerplay,3,2,Bowler B,22.96,110.17,0,0,0,1,0,0,3.0,3.0,1,0,False,True,False,-0.8725487114671767
18611,15-Jul-23,Bowling,Powerplay,3,3,Bowler B,43.15,134.88,2,0,0,0,0,0,3.0,4.0,1,0,False,True,False,1.1902179687527215
18611,15-Jul-23,Bowling,Powerplay,3,4,Bowler B,27.31,121.75,0,0,0,1,0,1,3.0,5.0,1,0,False,True,False,-0.428119040394539
18611,15-Jul-23,Bowling,Powerplay,3,5,Bowler B,13.74,102.14,0,0,0,1,0,0,3.0,6.0,1,0,False,True,False,-1.8145352786602158
18611,15-Jul-23,Bowling,Death,16,1,Bowler B,37.57,175.73,1,0,1,0,0,0,16.0,2.0,1,0,False,True,False,0.6201219768940276
18611,15-Jul-23,Bowling,Death,16,2,Bowler B,39.2,153.68,2,0,1,0,0,0,16.0,3.0,1,0,False,True,False,0.7866553938706715
18611,15-Jul-23,Bowling,Death,16,3,Bowler B,33.94,141.99,4,0,1,0,0,0,16.0,4.0,1,0,False,True,False,0.2492530789644468
18611,15-Jul-23,Bowling,Death,16,4,Bowler B,33.81,158.42,6,0,1,0,0,0,16.0,5.0,1,0,False,True,False,0.23597127270250637
18611,15-Jul-23,Bowling,Death,16,5,Bowler B,30.43,167.97,2,0,1,0,0,0,16.0,6.0,1,0,False,True,False,-0.10935569010795733
18611,15-Jul-23,Bowling,Death,19,1,Bowler B,44.71,147.04,4,0,1,0,0,0,19.0,2.0,1,0,False,True,False,1.3495996438960125
18611,15-Jul-23,Bowling,Death,19,2,Bowler B,32.85,179.35,0,0,1,1,1,0,19.0,3.0,1,0,False,True,False,0.13789024184509655
18611,15-Jul-23,Bowling,Death,19,3,Bowler B,44.52,149.63,0,0,1,1,1,0,19.0,4.0,1,0,False,True,False,1.3301877732054836
18611,15-Jul-23,Bowling,Death,19,4,Bowler B,44.99,173.66,6,0,1,0,0,0,19.0,5.0,1,0,False,True,False,1.3782066112294238
18611,15-Jul-23,Bowling,Death,19,5,Bowler B,29.19,182.85,6,0,1,0,0,0,19.0,6.0,1,0,False,True,False,-0.23604368829877806
19223,05-Aug-22,Bowling,Powerplay,2,1,Bowler B,28.97,133.93,2,0,0,0,0,0,2.0,2.0,1,0,False,True,False,-0.2585205912036014
19223,05-Aug-22,Bowling,Powerplay,2,2,Bowler B,22.72,122.3,0,0,0,1,0,0,2.0,3.0,1,0,False,True,False,-0.8970689691815293
19223,05-Aug-22,Bowling,Powerplay,2,3,Bowler B,39.65,124.21,0,0,0,1,0,0,2.0,4.0,1,0,False,True,False,0.8326308770850819
19223,05-Aug-22,Bowling,Powerplay,2,4,Bowler B,36.26,116.74,2,0,0,0,0,0,2.0,5.0,1,0,False,True,False,0.48628223686985367
19223,05-Aug-22,Bowling,Powerplay,2,5,Bowler B,22.87,115.34,0,0,0,1,0,0,2.0,6.0,1,0,False,True,False,-0.8817438081100588
19223,05-Aug-22,Bowling,Powerplay,5,1,Bowler B,25.52,132.21,4,0,0,0,0,0,5.0,2.0,1,0,False,True,False,-0.6109992958474175
19223,05-Aug-22,Bowling,Powerplay,5,2,Bowler B,22.75,140.53,0,0,0,1,0,0,5.0,3.0,1,0,False,True,False,-0.8940039369672351
19223,05-Aug-22,Bowling,Powerplay,5,3,Bowler B,26.25,151.75,0,0,0,1,0,0,5.0,4.0,1,0,False,True,False,-0.5364168452995955
19223,05-Aug-22,Bowling,Powerplay,5,4,Bowler B,24.21,124.05,1,0,0,0,0,0,5.0,5.0,1,0,False,True,False,-0.7448390358715911
19223,05-Aug-22,Bowling,Powerplay,5,5,Bowler B,36.03,113.77,1,0,0,0,0,0,5.0,6.0,1,0,False,True,False,0.46278365656026627
19223,05-Aug-22,Bowling,Death,18,1,Bowler B,32.22,153.05,6,0,1,0,0,1,18.0,2.0,1,0,False,True,False,0.07352456534492115
19223,05-Aug-22,Bowling,Death,18,2,Bowler B,54.63,136.17,0,1,1,1,1,0,18.0,3.0,1,0,False,True,False,2.36310362942258
19223,05-Aug-22,Bowling,Death,18,3,Bowler B,34.58,131.16,0,0,1,1,1,1,18.0,4.0,1,0,False,True,False,0.3146404328693867
