Match_ID,Match_Date,Pitch_Type,Phase,Over,Ball,Bowler,Batter_Avg,Batter_SR,Runs_Conceded,Is_Wicket
17239,05-Jul-23,Neutral,Death,16,2,Bowler A,42.47,144.19,1,0
38688,16-Jul-23,Bowling,Death,18,6,Bowler B,30.78,144.62,0,1
45909,09-Sep-22,Batting,Death,19,6,Bowler A,45.6,180.83,1,0
14861,02-Nov-23,Bowling,Death,19,1,Bowler B,29.54,165.31,0,0
43149,20-Nov-23,Batting,Death,20,3,Bowler B,42.96,114.09,0,1
94717,29-Dec-22,Neutral,Death,17,4,Bowler A,29.17,155.22,0,0
84637,29-Jul-22,Batting,Powerplay,1,4,Bowler A,27.37,124.82,1,0
49321,23-Oct-22,Batting,Death,19,5,Bowler A,32.62,150.92,2,0
44961,02-Feb-22,Neutral,Death,17,6,Bowler B,21.31,185.3,0,1
11982,14-Mar-22,Bowling,Death,19,4,Bowler B,62.15,180.04,1,0
44961,02-Feb-22,Neutral,Powerplay,3,5,Bowler B,31.71,107.17,0,0
68414,10-Jul-22,Neutral,Powerplay,4,2,Bowler B,36.41,128.73,0,0
43487,09-Jul-23,Neutral,Powerplay,5,2,Bowler A,9.81,115.96,0,0
80631,15-Mar-22,Neutral,Death,20,6,Bowler B,22.13,158.96,6,0
82799,28-Aug-23,Batting,Powerplay,2,5,Bowler B,33.65,129.89,4,0
91550,11-Nov-22,Bowling,Powerplay,2,1,Bowler B,27.98,113.66,1,0
56433,28-Jan-23,Neutral,Death,18,5,Bowler A,39.11,134.65,0,0
64856,12-Jan-22,Bowling,Powerplay,4,2,Bowler B,18.83,146.83,4,0
91948,16-Jan-22,Neutral,Powerplay,1,6,Bowler A,31.93,122.84,0,0
60710,15-Mar-22,Batting,Powerplay,2,4,Bowler B,20.17,139.43,0,1
68914,20-Apr-22,Bowling,Powerplay,5,4,Bowler B,33.57,116.21,0,0
75875,02-Jun-22,Neutral,Death,20,5,Bowler B,21.67,114.73,3,0
44072,26-May-23,Batting,Powerplay,3,4,Bowler B,21.95,117.45,0,0
45687,27-May-22,Batting,Death,20,2,Bowler B,33.09,116.82,2,0
82799,28-Aug-23,Batting,Powerplay,3,5,Bowler B,37.35,144.79,6,0
49931,15-Mar-23,Bowling,Death,18,3,Bowler B,11.31,146.05,0,1
86025,13-Feb-23,Bowling,Powerplay,5,1,Bowler A,39.67,116.29,3,0
44020,18-Apr-22,Neutral,Death,16,5,Bowler A,40.63,119.35,0,1
83177,21-Jun-23,Batting,Powerplay,6,5,Bowler A,24.29,166.63,4,0
36651,12-Apr-23,Batting,Powerplay,6,2,Bowler A,23.22,127.46,6,0
67290,22-Jan-23,Batting,Death,20,2,Bowler B,13.06,149.57,6,0
35185,16-May-22,Batting,Powerplay,6,2,Bowler B,27.88,133.9,1,0
13641,03-Apr-22,Bowling,Death,16,4,Bowler A,36.05,156.05,1,0
43487,09-Jul-23,Neutral,Powerplay,4,4,Bowler A,18.64,142.73,0,0
30637,21-Jun-22,Bowling,Powerplay,5,6,Bowler A,28.9,136.08,0,0
98177,18-Jul-22,Neutral,Death,18,1,Bowler A,27.58,175.83,2,0
31395,21-Dec-22,Neutral,Death,20,4,Bowler B,36.08,202.14,2,0
71739,14-Jul-22,Bowling,Death,20,5,Bowler B,40.1,164.35,0,0
25795,28-Sep-22,Bowling,Death,17,6,Bowler A,38.62,137.1,2,0
17239,05-Jul-23,Neutral,Death,18,1,Bowler A,28,154.28,4,0
86295,16-Nov-22,Neutral,Powerplay,1,6,Bowler A,17.28,143.7,4,0
31395,21-Dec-22,Neutral,Powerplay,1,5,Bowler B,37.95,150.14,0,0
66160,08-Nov-22,Neutral,Powerplay,6,1,Bowler B,13.76,145.96,1,0
74325,17-Jun-22,Bowling,Powerplay,6,1,Bowler B,18.88,130.64,0,0
87360,17-Apr-23,Batting,Death,18,4,Bowler A,40.15,115.12,0,0
51568,17-Sep-22,Neutral,Death,19,2,Bowler A,46.42,127.58,1,0
94717,29-Dec-22,Neutral,Death,19,1,Bowler A,42.97,152.9,0,0
82588,08-Jun-22,Bowling,Powerplay,1,3,Bowler A,48.37,136.2,2,0
46292,09-Mar-23,Neutral,Death,19,4,Bowler B,17.91,130.14,0,0
71739,14-Jul-22,Bowling,Death,17,6,Bowler B,17.41,159.68,4,0
30316,16-Jul-22,Batting,Death,18,3,Bowler A,34.36,160.6,3,0
34644,29-Aug-23,Neutral,Death,20,6,Bowler B,27.22,125.31,1,0
15812,01-Jan-23,Batting,Powerplay,2,5,Bowler A,24.89,125.42,0,0
74783,14-Jan-22,Batting,Death,17,2,Bowler B,54.21,150.96,6,0
93087,21-Apr-22,Batting,Powerplay,3,3,Bowler A,23.48,136.35,2,0
84637,29-Jul-22,Batting,Powerplay,1,1,Bowler A,28.65,117.93,4,0
34599,22-Jan-22,Neutral,Death,19,4,Bowler B,27.62,163.1,0,1
46289,15-Mar-22,Batting,Death,18,5,Bowler A,36.94,133.28,2,0
72912,28-Oct-22,Neutral,Death,20,1,Bowler A,35.03,95.96,3,0
88515,01-Dec-23,Neutral,Powerplay,2,6,Bowler B,33.8,117.87,0,0
33401,27-Aug-23,Neutral,Death,16,3,Bowler B,24.44,169.34,6,0
52154,07-Aug-23,Neutral,Death,18,2,Bowler B,43.45,162.08,4,0
37268,05-May-22,Bowling,Death,18,4,Bowler B,29.29,137.29,1,0
76553,09-Jun-22,Batting,Death,16,2,Bowler B,38.43,137.06,6,0
33401,27-Aug-23,Neutral,Death,16,5,Bowler B,35.92,143.06,1,0
84935,01-Mar-23,Neutral,Death,18,2,Bowler B,24.2,126.45,0,0
38797,02-Nov-22,Bowling,Death,19,2,Bowler A,27.46,157.65,0,0
26679,16-May-23,Batting,Death,19,1,Bowler B,31.54,128.02,6,0
26679,16-May-23,Batting,Death,19,6,Bowler B,20.68,136.94,1,0
67290,22-Jan-23,Batting,Powerplay,1,4,Bowler B,19.78,135.24,0,0
99882,12-Mar-22,Neutral,Death,19,6,Bowler B,47.77,151.36,2,0
86025,13-Feb-23,Bowling,Powerplay,1,1,Bowler A,17.17,132.05,0,0
36649,28-Aug-23,Batting,Death,20,3,Bowler A,31.01,136.94,1,0
98478,29-Jan-23,Bowling,Death,19,4,Bowler A,29.88,134.57,0,0
93087,21-Apr-22,Batting,Powerplay,3,4,Bowler A,29.19,135.46,0,0
55242,19-Aug-23,Neutral,Death,16,6,Bowler A,29.96,148.37,0,0
53950,02-Jul-23,Batting,Death,19,4,Bowler B,47.41,150.5,2,0
60710,15-Mar-22,Batting,Powerplay,1,2,Bowler B,27.96,139.21,0,0
69821,08-Mar-23,Neutral,Death,16,1,Bowler B,23.75,156.68,0,0
69269,15-May-22,Bowling,Powerplay,3,3,Bowler B,17.67,112.44,0,0
45909,09-Sep-22,Batting,Powerplay,4,5,Bowler A,27.11,144.64,1,0
27349,20-May-23,Neutral,Death,19,2,Bowler B,33.18,182.54,0,0
19963,30-Apr-23,Batting,Powerplay,1,3,Bowler B,33.16,140.56,2,0
59240,13-Mar-23,Batting,Powerplay,4,3,Bowler B,23.04,137.54,0,0
19963,30-Apr-23,Batting,Death,16,3,Bowler B,49.19,123.91,6,0
43149,20-Nov-23,Batting,Powerplay,5,4,Bowler B,25.47,139.91,0,0
56040,26-Jul-22,Bowling,Death,16,2,Bowler A,19.3,156.32,1,0
98177,18-Jul-22,Neutral,Death,18,5,Bowler A,26.16,98.23,4,0
50148,30-Jun-22,Neutral,Powerplay,1,3,Bowler B,18.42,124.14,4,0
73788,07-Jul-23,Batting,Death,16,6,Bowler B,32.35,124.46,0,1
27857,13-Jan-23,Batting,Death,20,3,Bowler B,48.23,164.7,0,1
47158,02-Oct-23,Bowling,Death,17,5,Bowler A,40.41,178.83,1,0
34644,29-Aug-23,Neutral,Powerplay,2,6,Bowler B,34.19,144.11,4,0
52154,07-Aug-23,Neutral,Death,17,2,Bowler B,49.34,153.83,1,0
18611,15-Jul-23,Bowling,Death,16,4,Bowler B,33.81,158.42,6,0
64748,13-Nov-23,Bowling,Death,20,2,Bowler A,30.25,136.93,1,0
37798,29-May-23,Bowling,Powerplay,1,4,Bowler A,24.69,133.9,0,0
74783,14-Jan-22,Batting,Death,17,6,Bowler B,40.54,172.07,1,0
17491,11-Jul-22,Bowling,Death,18,6,Bowler A,28.24,186.02,0,0
29504,12-Apr-23,Neutral,Powerplay,1,5,Bowler B,25.13,127.03,3,0
95981,25-Oct-22,Batting,Powerplay,2,3,Bowler A,27.96,124.25,0,0
36649,28-Aug-23,Batting,Death,20,4,Bowler A,16.97,118.32,6,0
68414,10-Jul-22,Neutral,Powerplay,4,6,Bowler B,37.95,137.63,4,0
60629,19-Jan-23,Batting,Death,16,6,Bowler B,19.22,150.1,2,0
64856,12-Jan-22,Bowling,Death,17,2,Bowler B,25.4,114.9,0,0
67149,12-Nov-23,Batting,Death,16,1,Bowler A,22.94,146.38,0,0
98177,18-Jul-22,Neutral,Powerplay,4,4,Bowler A,26.08,104.95,0,0
97063,18-Nov-23,Neutral,Powerplay,4,4,Bowler B,27.2,120.73,6,0
44207,26-Jan-22,Neutral,Powerplay,2,3,Bowler A,39.2,135.5,0,0
91991,05-Jun-23,Neutral,Powerplay,6,6,Bowler A,29.75,149.33,0,0
94717,29-Dec-22,Neutral,Death,19,5,Bowler A,41.41,133.7,1,0
70824,30-Aug-23,Batting,Powerplay,5,1,Bowler A,16.89,121.07,0,0
43149,20-Nov-23,Batting,Powerplay,4,2,Bowler B,34.68,151.04,0,0
37798,29-May-23,Bowling,Death,20,6,Bowler A,20.55,178.61,0,0
55242,19-Aug-23,Neutral,Death,17,3,Bowler A,40.49,202.68,2,0
95473,11-Dec-22,Batting,Death,16,1,Bowler A,26.85,177.69,0,0
19963,30-Apr-23,Batting,Powerplay,1,5,Bowler B,33.78,148.57,0,0
97694,01-Sep-22,Bowling,Death,18,4,Bowler B,41.89,167.17,0,0
12853,08-Jul-22,Bowling,Powerplay,3,2,Bowler B,31.99,124.9,2,0
92486,28-Jan-23,Neutral,Death,16,3,Bowler B,10.13,140.84,0,1
98177,18-Jul-22,Neutral,Powerplay,4,2,Bowler A,31.05,127.96,2,0
55406,26-May-23,Neutral,Death,16,3,Bowler B,19.49,128.62,1,0
18611,15-Jul-23,Bowling,Death,19,2,Bowler B,32.85,179.35,0,0
34644,29-Aug-23,Neutral,Powerplay,2,3,Bowler B,22.61,146.67,0,0
44020,18-Apr-22,Neutral,Death,19,4,Bowler A,41.41,146.56,0,0
33641,08-Sep-23,Neutral,Death,16,3,Bowler B,38.09,143.22,1,0
28058,16-Oct-22,Batting,Powerplay,2,3,Bowler A,23.24,111.81,0,0
30079,16-Jan-23,Bowling,Death,17,3,Bowler A,16.59,124.41,1,0
27383,07-Nov-22,Neutral,Powerplay,1,4,Bowler B,42.4,121.76,1,0
43149,20-Nov-23,Batting,Powerplay,5,5,Bowler B,22.19,113.82,0,0
83177,21-Jun-23,Batting,Powerplay,3,5,Bowler A,25.77,131.53,0,0
99624,10-Apr-22,Batting,Death,18,4,Bowler B,30.31,127.94,1,0
68414,10-Jul-22,Neutral,Powerplay,4,5,Bowler B,30.27,136.19,0,0
16910,02-Feb-23,Neutral,Death,19,6,Bowler A,27.17,143.56,6,0
70824,30-Aug-23,Batting,Death,17,3,Bowler A,40.03,185.93,1,0
77957,21-Mar-22,Neutral,Powerplay,1,1,Bowler A,26.9,138.87,2,0
42535,09-Aug-22,Bowling,Death,17,4,Bowler A,22.54,160.45,1,0
82131,05-May-23,Bowling,Powerplay,3,3,Bowler B,18.55,154.93,0,0
80792,11-Aug-23,Batting,Death,18,3,Bowler A,43.68,131.27,1,0
27349,20-May-23,Neutral,Powerplay,1,2,Bowler B,17.28,125.2,6,0
27857,13-Jan-23,Batting,Death,17,6,Bowler B,31.52,169.88,0,0
94717,29-Dec-22,Neutral,Powerplay,5,4,Bowler A,41.5,143.22,3,0
84727,01-Jun-22,Neutral,Powerplay,6,2,Bowler B,32.36,136.74,0,0
39545,12-Sep-22,Batting,Death,17,1,Bowler A,32.22,175.83,4,0
67439,19-Jan-23,Batting,Death,18,1,Bowler B,40.44,160.65,1,0
36797,15-Apr-23,Bowling,Death,20,1,Bowler A,22.83,172.85,1,0
97235,27-Oct-22,Batting,Death,20,5,Bowler A,48.15,175.69,6,0
30193,26-Dec-22,Batting,Death,20,6,Bowler B,34.49,161.26,2,0
97954,09-May-23,Batting,Death,16,1,Bowler A,45.98,150.77,1,0
74783,14-Jan-22,Batting,Powerplay,3,2,Bowler B,25.54,112.76,2,0
25795,28-Sep-22,Bowling,Death,19,2,Bowler A,21.72,153.94,0,1
75875,02-Jun-22,Neutral,Powerplay,4,4,Bowler B,26.61,118.73,0,0
82588,08-Jun-22,Bowling,Powerplay,1,6,Bowler A,21.14,114.13,2,0
63625,04-May-22,Batting,Powerplay,1,1,Bowler B,30.64,134.29,2,0
56040,26-Jul-22,Bowling,Powerplay,6,3,Bowler A,26.38,133.31,4,0
69902,03-Apr-23,Bowling,Death,17,1,Bowler A,32.39,125.23,1,0
97235,27-Oct-22,Batting,Powerplay,3,4,Bowler A,35.31,113.95,0,0
79806,11-Aug-23,Batting,Powerplay,1,5,Bowler A,26.04,114.98,0,0
33641,08-Sep-23,Neutral,Death,19,1,Bowler B,39.45,119.47,4,0
88515,01-Dec-23,Neutral,Death,19,4,Bowler B,27.83,124.87,0,1
73788,07-Jul-23,Batting,Powerplay,6,2,Bowler B,30,124.36,1,0
19921,24-May-22,Batting,Death,19,1,Bowler A,25.7,151.45,4,0
46292,09-Mar-23,Neutral,Death,19,2,Bowler B,24.95,175.29,1,0
97475,15-Nov-23,Batting,Death,18,6,Bowler A,37.57,130.58,1,0
91991,05-Jun-23,Neutral,Powerplay,5,6,Bowler A,25.84,106.85,1,0
67149,12-Nov-23,Batting,Death,16,2,Bowler A,30.82,168.84,0,0
36651,12-Apr-23,Batting,Death,16,6,Bowler A,40.99,136.92,4,0
64380,15-Mar-22,Neutral,Powerplay,6,5,Bowler B,16.37,129.52,2,0
29504,12-Apr-23,Neutral,Death,19,4,Bowler B,37.92,154.28,6,0
40988,16-Feb-23,Neutral,Death,18,3,Bowler A,38.11,132.29,4,0
80393,12-May-23,Neutral,Powerplay,4,1,Bowler A,28.49,137.41,0,0
53617,09-Oct-22,Neutral,Death,19,3,Bowler A,29.45,176.62,1,0
36651,12-Apr-23,Batting,Powerplay,5,6,Bowler A,28.37,150.97,0,1
48196,26-Jun-23,Batting,Death,20,3,Bowler B,41.77,155.01,2,0
87360,17-Apr-23,Batting,Death,19,3,Bowler A,14.92,143.65,6,0
97235,27-Oct-22,Batting,Death,20,1,Bowler A,32.23,159.69,4,0
71739,14-Jul-22,Bowling,Death,20,4,Bowler B,34.17,171.93,6,0
48196,26-Jun-23,Batting,Death,18,4,Bowler B,24.67,146.32,4,0
17239,05-Jul-23,Neutral,Powerplay,6,4,Bowler A,14.37,129.17,1,0
11982,14-Mar-22,Bowling,Powerplay,2,4,Bowler B,34.26,143.86,1,0
23565,15-May-23,Batting,Powerplay,5,4,Bowler B,33.15,132.2,0,0
84637,29-Jul-22,Batting,Death,17,3,Bowler A,50.15,190.71,0,0
91550,11-Nov-22,Bowling,Death,20,5,Bowler B,34.57,143.94,1,0
68914,20-Apr-22,Bowling,Death,18,3,Bowler B,52.39,151.09,0,0
86025,13-Feb-23,Bowling,Death,16,6,Bowler A,36.7,149.53,6,0
75875,02-Jun-22,Neutral,Powerplay,4,5,Bowler B,30.56,141.3,1,0
86295,16-Nov-22,Neutral,Death,16,3,Bowler A,41.63,173.47,0,0
93324,01-May-23,Batting,Death,19,1,Bowler B,34.86,146.07,0,0
37268,05-May-22,Bowling,Powerplay,2,4,Bowler B,27.61,138.79,0,0
24645,21-Jan-23,Batting,Powerplay,6,6,Bowler A,34.35,128.17,0,0
14311,02-Jul-22,Batting,Powerplay,4,3,Bowler A,30.68,116.56,0,0
13271,03-Mar-23,Bowling,Death,17,5,Bowler A,29.99,159.59,0,1
13641,03-Apr-22,Bowling,Death,17,2,Bowler A,37.69,157.55,2,0
49994,26-Jun-22,Bowling,Death,18,1,Bowler A,39.42,141.65,2,0
43892,25-Jun-23,Batting,Powerplay,2,3,Bowler A,29.25,123.71,4,0
71739,14-Jul-22,Bowling,Powerplay,3,4,Bowler B,38.87,106.26,0,0
34599,22-Jan-22,Neutral,Death,16,1,Bowler B,58.11,154.26,3,0
15313,14-Oct-22,Batting,Powerplay,1,6,Bowler A,39.91,107.97,1,0
71331,19-Feb-22,Neutral,Death,18,4,Bowler B,19.61,146.26,0,0
71739,14-Jul-22,Bowling,Death,20,1,Bowler B,44.77,153.59,0,0
27383,07-Nov-22,Neutral,Death,19,6,Bowler B,25.76,157.37,0,0
11943,15-Mar-22,Batting,Death,18,6,Bowler B,29.56,166.52,4,0
11943,15-Mar-22,Batting,Death,19,5,Bowler B,35.7,173.5,0,1
38797,02-Nov-22,Bowling,Powerplay,3,3,Bowler A,22.65,132.9,1,0
30079,16-Jan-23,Bowling,Powerplay,4,5,Bowler A,28.97,149.68,3,0
24645,21-Jan-23,Batting,Powerplay,6,5,Bowler A,35.17,104.92,0,1
86298,14-Dec-22,Bowling,Death,19,6,Bowler A,43.41,154.16,1,0
46292,09-Mar-23,Neutral,Death,19,5,Bowler B,32.41,127.22,0,0
86025,13-Feb-23,Bowling,Powerplay,1,2,Bowler A,43.37,137.99,1,0
18611,15-Jul-23,Bowling,Death,19,4,Bowler B,44.99,173.66,6,0
16846,21-Feb-23,Batting,Powerplay,5,1,Bowler B,21.5,113.82,4,0
98478,29-Jan-23,Bowling,Powerplay,5,4,Bowler A,33.65,147.86,3,0
84727,01-Jun-22,Neutral,Powerplay,6,1,Bowler B,45.34,113.34,0,0
25795,28-Sep-22,Bowling,Powerplay,5,5,Bowler A,23.19,157.78,0,0
11935,28-Jan-23,Batting,Powerplay,2,2,Bowler B,41.41,138.41,3,0
44207,26-Jan-22,Neutral,Powerplay,2,4,Bowler A,37.04,132.35,1,0
18611,15-Jul-23,Bowling,Death,16,1,Bowler B,37.57,175.73,1,0
92124,03-Oct-23,Neutral,Powerplay,3,1,Bowler B,28.22,118.69,0,0
84935,01-Mar-23,Neutral,Powerplay,4,2,Bowler B,19.54,127.17,1,0
67290,22-Jan-23,Batting,Death,18,3,Bowler B,43.3,151.4,3,0
41422,29-Jul-23,Batting,Death,18,6,Bowler A,32.2,113.48,2,0
16846,21-Feb-23,Batting,Powerplay,3,2,Bowler B,19.72,143.53,0,0
52154,07-Aug-23,Neutral,Death,17,4,Bowler B,15.02,135.89,6,0
64856,12-Jan-22,Bowling,Death,17,6,Bowler B,12.43,182.14,2,0
56040,26-Jul-22,Bowling,Powerplay,6,2,Bowler A,29.45,149.55,0,0
84264,14-Sep-22,Batting,Powerplay,5,2,Bowler B,40.32,123.59,1,0
46289,15-Mar-22,Batting,Powerplay,1,4,Bowler A,27.03,146.87,6,0
47158,02-Oct-23,Bowling,Powerplay,5,6,Bowler A,25.64,150.19,0,1
53950,02-Jul-23,Batting,Powerplay,4,1,Bowler B,31.63,141.17,2,0
51568,17-Sep-22,Neutral,Death,20,4,Bowler A,26.98,175.98,0,0
58511,17-Sep-22,Neutral,Death,17,2,Bowler A,24.93,153.35,6,0
55812,19-Dec-22,Bowling,Powerplay,3,1,Bowler B,18.62,149.57,0,0
12853,08-Jul-22,Bowling,Powerplay,3,1,Bowler B,40.43,142.47,0,0
79806,11-Aug-23,Batting,Powerplay,2,5,Bowler A,23.16,142.39,3,0
95473,11-Dec-22,Batting,Powerplay,5,5,Bowler A,32.48,117.84,4,0
49282,23-Oct-23,Batting,Powerplay,5,2,Bowler A,26.32,115.79,4,0
23186,17-Mar-22,Bowling,Powerplay,2,5,Bowler A,29.68,122.67,1,0
84727,01-Jun-22,Neutral,Powerplay,1,4,Bowler B,21.7,115.33,6,0
36709,16-Jan-22,Neutral,Powerplay,6,3,Bowler B,30.62,141.47,1,0
16523,20-Oct-23,Bowling,Death,16,3,Bowler A,15.34,148.34,0,0
32097,17-Jun-23,Bowling,Death,18,2,Bowler B,27.63,150.5,2,0
92486,28-Jan-23,Neutral,Death,16,6,Bowler B,32.69,149.07,6,0
81011,31-Mar-22,Neutral,Powerplay,2,5,Bowler B,20.45,150.74,0,0
49282,23-Oct-23,Batting,Powerplay,1,3,Bowler A,28.88,146.94,0,0
46289,15-Mar-22,Batting,Death,18,2,Bowler A,37.43,164.35,6,0
81011,31-Mar-22,Neutral,Powerplay,6,5,Bowler B,24.99,128.82,2,0
86025,13-Feb-23,Bowling,Powerplay,5,2,Bowler A,29.05,159.55,0,0
44961,02-Feb-22,Neutral,Powerplay,3,6,Bowler B,25.74,125.9,2,0
66160,08-Nov-22,Neutral,Death,19,1,Bowler B,38.69,112.74,4,0
90893,15-May-22,Batting,Powerplay,2,4,Bowler B,17.77,111.61,0,1
69269,15-May-22,Bowling,Death,19,2,Bowler B,47.94,134.49,0,0
52244,08-Aug-23,Batting,Powerplay,4,4,Bowler A,31.6,116.04,1,0
49282,23-Oct-23,Batting,Death,17,2,Bowler A,17.91,170.21,1,0
80393,12-May-23,Neutral,Powerplay,4,2,Bowler A,19.42,133.59,0,0
11982,14-Mar-22,Bowling,Death,18,3,Bowler B,30.48,180.66,0,1
41422,29-Jul-23,Batting,Powerplay,4,6,Bowler A,33.39,94.45,0,0
20547,12-Oct-23,Bowling,Powerplay,3,4,Bowler B,31.23,128.27,3,0
92636,13-Sep-22,Bowling,Death,18,4,Bowler A,42.92,127.62,0,0
83177,21-Jun-23,Batting,Death,19,6,Bowler A,32.78,151.36,4,0
66233,13-Nov-23,Neutral,Powerplay,6,5,Bowler A,33.91,142.25,0,0
13641,03-Apr-22,Bowling,Powerplay,4,5,Bowler A,13.39,145.71,0,0
41422,29-Jul-23,Batting,Powerplay,5,3,Bowler A,18.77,103.72,2,0
67541,20-Feb-23,Neutral,Death,20,5,Bowler B,47.3,157.95,0,1
33459,13-May-23,Batting,Death,18,5,Bowler B,44.67,135.54,0,1
36797,15-Apr-23,Bowling,Powerplay,2,2,Bowler A,33.48,131.82,4,0
33401,27-Aug-23,Neutral,Powerplay,2,3,Bowler B,32.74,128.8,1,0
67439,19-Jan-23,Batting,Powerplay,6,4,Bowler B,32.5,111.65,0,1
87909,10-Jul-23,Bowling,Powerplay,2,2,Bowler A,16.46,101.84,0,0
48165,22-Sep-22,Neutral,Powerplay,1,1,Bowler A,31.37,148.84,0,0
78619,19-Oct-23,Batting,Death,20,4,Bowler A,51.39,148.01,2,0
56157,16-Feb-23,Neutral,Death,19,5,Bowler A,35,146.43,1,0
36651,12-Apr-23,Batting,Powerplay,6,5,Bowler A,31.04,133.48,4,0
56433,28-Jan-23,Neutral,Death,18,6,Bowler A,28.25,125.64,2,0
66233,13-Nov-23,Neutral,Death,20,2,Bowler A,21.42,143.55,1,0
37268,05-May-22,Bowling,Death,17,1,Bowler B,30.99,148.05,1,0
14861,02-Nov-23,Bowling,Death,19,2,Bowler B,43.43,155.87,4,0
23565,15-May-23,Batting,Death,17,5,Bowler B,37.07,145.21,0,1
52244,08-Aug-23,Batting,Powerplay,4,2,Bowler A,29.36,112.77,3,0
90893,15-May-22,Batting,Powerplay,2,6,Bowler B,23.26,129.65,1,0
78619,19-Oct-23,Batting,Death,16,2,Bowler A,15.31,145.63,2,0
86295,16-Nov-22,Neutral,Powerplay,1,4,Bowler A,32.64,132.22,0,0
65569,23-Jun-23,Neutral,Powerplay,1,5,Bowler B,22.43,127.61,3,0
90097,02-Jun-22,Bowling,Death,17,5,Bowler A,34.58,161.12,4,0
79806,11-Aug-23,Batting,Death,18,3,Bowler A,32.29,137.77,0,0
64380,15-Mar-22,Neutral,Death,20,3,Bowler B,45.73,132.93,0,0
69821,08-Mar-23,Neutral,Powerplay,1,6,Bowler B,21.6,129.73,0,0
66478,22-Mar-23,Neutral,Death,17,4,Bowler B,54.73,134.07,0,0
59047,15-Apr-23,Neutral,Death,16,4,Bowler A,30.54,191.08,2,0
86298,14-Dec-22,Bowling,Powerplay,2,1,Bowler A,31.2,131.97,0,0
44207,26-Jan-22,Neutral,Death,17,4,Bowler A,29.19,156.77,1,0
69269,15-May-22,Bowling,Death,19,5,Bowler B,23.2,156.83,1,0
19963,30-Apr-23,Batting,Powerplay,6,5,Bowler B,43,131.57,0,0
33478,24-Jun-22,Batting,Powerplay,3,5,Bowler A,38.2,142.15,0,0
25795,28-Sep-22,Bowling,Powerplay,5,2,Bowler A,30.23,145.16,2,0
25078,22-Oct-22,Neutral,Death,16,1,Bowler A,38.07,147.37,0,1
14311,02-Jul-22,Batting,Powerplay,4,2,Bowler A,22.74,119.53,0,0
88515,01-Dec-23,Neutral,Death,19,5,Bowler B,16.34,171.82,0,1
20304,27-Jan-22,Bowling,Powerplay,4,6,Bowler B,25.09,134.61,0,0
58511,17-Sep-22,Neutral,Death,19,3,Bowler A,43.59,153.03,6,0
73788,07-Jul-23,Batting,Powerplay,3,2,Bowler B,28.66,121.55,0,0
11943,15-Mar-22,Batting,Death,19,4,Bowler B,41.82,155.8,0,0
56157,16-Feb-23,Neutral,Powerplay,5,4,Bowler A,28.43,144.57,0,0
83932,14-May-23,Batting,Death,18,2,Bowler B,19.34,201.72,6,0
80631,15-Mar-22,Neutral,Powerplay,1,5,Bowler B,23.28,134.97,0,0
87360,17-Apr-23,Batting,Death,18,3,Bowler A,41.75,147.35,1,0
92124,03-Oct-23,Neutral,Death,20,6,Bowler B,12.41,152.11,4,0
83177,21-Jun-23,Batting,Death,17,3,Bowler A,37.8,96.51,1,0
17491,11-Jul-22,Bowling,Death,19,2,Bowler A,43.41,136.95,0,0
60697,21-Mar-22,Bowling,Death,17,2,Bowler B,20.83,179.1,0,0
67541,20-Feb-23,Neutral,Powerplay,2,6,Bowler B,19.7,105.17,6,0
26066,18-Sep-23,Neutral,Death,19,4,Bowler B,28.76,115.52,0,0
55242,19-Aug-23,Neutral,Powerplay,5,5,Bowler A,18.31,140.96,0,0
33459,13-May-23,Batting,Powerplay,1,3,Bowler B,24.26,146.99,0,0
48196,26-Jun-23,Batting,Death,20,4,Bowler B,30.09,167.78,2,0
32778,03-May-22,Bowling,Powerplay,1,2,Bowler B,35.68,115.03,0,0
25795,28-Sep-22,Bowling,Powerplay,5,3,Bowler A,24.24,138.14,0,0
58511,17-Sep-22,Neutral,Powerplay,3,4,Bowler A,21.16,135.03,4,0
49321,23-Oct-22,Batting,Powerplay,5,4,Bowler A,18.66,134.82,0,0
46593,01-Jun-22,Neutral,Powerplay,5,6,Bowler B,26.52,130.06,1,0
16473,05-Dec-22,Neutral,Death,18,4,Bowler B,27.21,137.45,0,0
43487,09-Jul-23,Neutral,Powerplay,4,6,Bowler A,30.64,139.3,0,0
97694,01-Sep-22,Bowling,Powerplay,6,3,Bowler B,32.75,133.93,3,0
46289,15-Mar-22,Batting,Powerplay,4,5,Bowler A,17.43,163.54,6,0
93324,01-May-23,Batting,Powerplay,1,3,Bowler B,30.63,116.22,2,0
60697,21-Mar-22,Bowling,Death,17,1,Bowler B,35.14,168.22,2,0
15812,01-Jan-23,Batting,Death,18,1,Bowler A,26.59,165,0,0
20547,12-Oct-23,Bowling,Death,19,4,Bowler B,37.29,149.62,1,0
92124,03-Oct-23,Neutral,Death,20,4,Bowler B,31.09,153.96,0,1
36709,16-Jan-22,Neutral,Powerplay,6,2,Bowler B,27.93,107.22,4,0
80792,11-Aug-23,Batting,Death,18,5,Bowler A,28.73,140.09,0,0
66700,11-Nov-23,Bowling,Powerplay,1,5,Bowler A,44.5,113.99,0,0
56433,28-Jan-23,Neutral,Powerplay,5,4,Bowler A,42.4,128.95,6,0
53617,09-Oct-22,Neutral,Powerplay,2,2,Bowler A,39,113.55,0,0
